,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_day,market_segment_type,avg_price_per_room,booking_status
29504,1,3,60,2017,10,12,Offline,65.0,1
29505,1,3,267,2018,10,24,Online,105.83,0
29506,0,1,0,2017,9,4,Online,143.0,1
29507,0,3,178,2018,8,23,Online,94.62,0
29508,1,1,188,2018,8,13,Online,105.3,0
29509,2,1,128,2018,6,26,Offline,142.25,1
29510,1,3,135,2018,6,16,Online,119.85,1
29511,2,2,134,2017,12,4,Offline,65.0,1
29512,2,4,3,2018,1,3,Online,54.0,1
29513,0,1,43,2018,6,8,Online,83.85,1
29514,0,2,74,2017,9,18,Offline,101.5,1
29515,0,1,6,2018,11,25,Online,95.0,1
29516,0,3,150,2018,6,2,Online,106.2,0
29517,0,2,292,2018,7,21,Offline,115.0,0
29518,1,1,56,2018,8,6,Online,125.1,1
29519,1,1,33,2018,4,18,Online,80.1,1
29520,0,1,99,2018,2,19,Corporate,81.0,1
29521,1,0,76,2018,5,22,Online,116.1,0
29522,0,2,39,2017,8,14,Offline,87.0,1
29523,2,5,74,2018,10,31,Online,61.08,1
29524,0,1,1,2018,7,20,Online,99.0,1
29525,3,6,190,2018,8,22,Online,128.92,0
29526,0,1,361,2018,11,4,Online,91.0,0
29527,0,2,97,2017,7,3,Offline,63.75,0
29528,1,2,52,2018,4,22,Offline,85.0,1
29529,2,1,1,2018,2,28,Offline,60.0,0
29530,2,2,62,2018,7,2,Online,150.3,1
29531,2,3,9,2018,3,18,Online,154.4,1
29532,0,1,0,2018,4,8,Online,89.0,1
29533,0,2,292,2018,7,21,Offline,115.0,0
29534,1,2,83,2018,12,26,Online,111.6,1
29535,2,1,46,2018,9,3,Online,181.8,0
29536,1,1,118,2018,6,6,Offline,110.0,1
29537,0,2,256,2018,6,15,Offline,115.0,0
29538,2,2,192,2018,6,18,Offline,80.75,1
29539,1,1,67,2018,11,26,Online,86.4,1
29540,1,2,280,2018,9,19,Offline,110.0,0
29541,1,3,2,2017,8,17,Online,122.0,1
29542,0,3,201,2018,7,6,Offline,72.08,1
29543,1,2,267,2018,9,30,Offline,95.0,0
29544,0,2,6,2018,12,30,Online,138.0,1
29545,0,1,43,2018,7,14,Online,168.3,0
29546,1,3,322,2018,5,19,Offline,80.0,0
29547,1,2,161,2018,3,25,Offline,130.0,0
29548,0,2,64,2018,7,14,Online,153.0,0
29549,1,0,163,2018,8,1,Online,105.3,0
29550,2,2,169,2018,4,23,Online,118.25,0
29551,2,1,43,2018,6,26,Online,95.1,0
29552,1,2,57,2018,6,10,Offline,90.67,1
29553,2,3,2,2018,11,26,Online,90.78,1
29554,1,2,57,2018,2,8,Online,23.0,1
29555,1,1,26,2018,8,29,Online,206.5,1
29556,1,4,128,2018,8,17,Online,122.4,0
29557,2,3,13,2017,9,20,Online,90.98,1
29558,1,2,91,2018,9,30,Offline,75.0,1
29559,0,1,1,2018,3,30,Corporate,88.0,1
29560,0,3,7,2018,5,11,Online,143.0,0
29561,0,1,17,2018,10,7,Online,135.0,1
29562,2,5,139,2018,8,22,Online,107.87,1
29563,0,2,102,2017,10,16,Offline,109.0,1
29564,1,3,51,2018,3,7,Online,75.95,1
29565,0,1,63,2018,5,7,Online,116.1,1
29566,1,2,305,2018,11,4,Offline,89.0,0
29567,0,1,8,2018,11,5,Offline,130.0,1
29568,0,2,245,2018,10,28,Online,96.3,0
29569,2,2,11,2018,11,27,Online,89.89,1
29570,0,4,141,2018,8,31,Online,167.4,1
29571,0,3,183,2018,9,8,Offline,110.0,0
29572,0,2,8,2018,12,28,Corporate,65.0,1
29573,1,3,50,2018,4,11,Online,99.45,0
29574,0,4,253,2018,5,4,Offline,90.0,0
29575,1,2,94,2017,11,23,Online,65.45,1
29576,1,2,19,2018,9,23,Online,159.0,0
29577,1,3,111,2018,8,1,Online,137.7,0
29578,1,0,206,2018,7,25,Online,96.3,1
29579,0,1,23,2018,7,27,Online,139.0,1
29580,1,3,200,2018,8,29,Online,90.95,0
29581,0,3,16,2018,3,8,Corporate,76.0,1
29582,2,1,15,2018,3,12,Online,103.0,0
29583,2,3,39,2018,3,6,Online,116.1,0
29584,0,2,82,2018,6,10,Online,140.4,1
29585,0,1,13,2018,7,26,Corporate,75.0,1
29586,0,2,105,2018,4,6,Online,62.86,1
29587,2,1,20,2018,9,24,Online,129.0,1
29588,0,3,25,2018,12,27,Offline,60.0,1
29589,0,2,28,2018,2,10,Online,89.0,1
29590,0,3,183,2018,9,8,Offline,110.0,0
29591,0,3,109,2018,10,20,Online,118.8,0
29592,2,2,194,2018,8,26,Online,163.2,0
29593,2,1,1,2018,1,3,Online,92.0,1
29594,1,3,46,2018,11,3,Online,74.8,1
29595,1,1,0,2017,9,12,Online,126.0,0
29596,0,2,2,2018,6,16,Online,141.0,1
29597,0,3,44,2018,2,17,Offline,75.0,1
29598,2,3,37,2018,6,10,Online,211.5,0
29599,0,2,21,2018,2,11,Online,102.0,1
29600,0,1,4,2018,5,20,Corporate,90.0,0
29601,2,1,34,2018,9,18,Offline,85.5,1
29602,0,2,102,2018,7,26,Online,121.5,0
29603,0,1,29,2018,2,4,Online,75.0,0
29604,2,1,43,2018,3,20,Online,88.2,1
29605,1,0,10,2018,7,24,Online,160.0,0
29606,1,5,14,2018,11,7,Online,122.96,1
29607,1,1,35,2018,2,13,Online,72.9,0
29608,2,0,0,2018,10,30,Online,150.0,1
29609,0,1,180,2017,10,16,Offline,70.0,0
29610,0,2,211,2018,5,20,Offline,100.0,0
29611,1,2,52,2018,11,25,Online,79.2,0
29612,2,2,163,2018,6,5,Offline,100.0,0
29613,1,1,89,2018,11,19,Online,79.2,1
29614,0,1,88,2018,9,16,Online,149.4,0
29615,0,2,44,2018,3,17,Online,103.95,1
29616,1,1,71,2018,5,7,Online,116.1,0
29617,1,4,174,2018,4,27,Online,92.65,0
29618,0,3,279,2018,10,12,Offline,110.0,0
29619,0,1,92,2018,11,11,Offline,90.0,1
29620,1,5,146,2018,8,1,Online,116.17,0
29621,2,1,20,2017,10,18,Offline,75.0,1
29622,0,3,17,2018,3,30,Online,149.0,1
29623,0,3,37,2018,12,28,Online,120.0,0
29624,1,1,66,2018,10,24,Online,144.45,1
29625,0,1,25,2018,12,27,Offline,65.0,1
29626,1,2,224,2017,10,2,Offline,65.0,1
29627,2,0,23,2018,9,11,Online,89.0,1
29628,0,2,292,2018,7,21,Offline,115.0,0
29629,2,1,68,2018,10,30,Online,96.6,1
29630,0,2,192,2018,6,24,Offline,95.0,1
29631,2,2,82,2017,7,19,Online,76.5,0
29632,0,2,83,2018,11,25,Online,93.6,1
29633,0,3,108,2018,5,4,Online,75.38,1
29634,2,1,121,2018,7,17,Online,121.5,1
29635,1,1,40,2017,10,5,Offline,70.0,1
29636,2,4,37,2018,11,16,Online,120.7,1
29637,1,4,136,2018,9,21,Online,144.9,0
29638,0,1,15,2018,6,15,Offline,95.0,1
29639,0,3,113,2018,5,31,Corporate,100.0,0
29640,0,2,292,2018,7,21,Offline,115.0,0
29641,0,1,6,2018,2,20,Online,108.0,1
29642,2,2,57,2018,3,11,Online,63.75,1
29643,2,1,78,2018,9,18,Online,177.3,1
29644,1,3,43,2018,12,8,Online,74.8,0
29645,0,2,192,2018,6,24,Offline,95.0,1
29646,0,3,34,2017,10,15,Online,125.0,1
29647,0,5,129,2018,8,16,Online,124.2,1
29648,1,3,37,2018,3,14,Online,95.4,0
29649,1,3,92,2018,9,26,Offline,102.68,1
29650,0,1,9,2018,12,3,Offline,89.0,1
29651,0,3,127,2018,12,27,Online,84.05,0
29652,0,2,322,2018,12,9,Offline,52.0,1
29653,0,2,102,2017,10,16,Offline,109.0,1
29654,2,1,36,2018,8,20,Online,135.9,0
29655,2,3,93,2018,4,17,Online,99.45,1
29656,1,1,0,2018,10,24,Online,149.0,1
29657,2,3,276,2018,5,13,Offline,61.0,0
29658,2,1,99,2018,5,22,Online,97.71,1
29659,0,1,100,2017,10,16,Offline,108.0,0
29660,2,0,61,2017,10,4,Offline,91.0,1
29661,0,1,178,2018,8,25,Online,128.7,0
29662,0,3,7,2018,1,20,Online,79.67,1
29663,0,1,205,2018,9,15,Online,116.1,0
29664,2,2,68,2018,4,24,Online,108.38,0
29665,0,3,15,2018,2,18,Offline,86.0,1
29666,0,1,43,2018,10,25,Online,119.0,1
29667,2,3,28,2017,9,3,Online,96.6,1
29668,0,3,36,2017,10,13,Offline,112.0,1
29669,2,1,261,2018,11,20,Offline,68.0,0
29670,1,2,161,2018,3,25,Offline,130.0,0
29671,1,4,36,2017,10,21,Online,81.62,1
29672,0,2,298,2018,5,10,Offline,93.0,1
29673,2,3,81,2018,5,15,Online,187.85,0
29674,0,3,95,2018,10,20,Online,132.3,0
29675,0,3,96,2018,11,16,Online,84.6,1
29676,1,2,121,2018,6,24,Offline,90.0,0
29677,1,2,0,2018,1,4,Corporate,66.0,1
29678,2,5,48,2018,11,13,Online,74.8,0
29679,0,2,31,2018,5,13,Offline,105.3,1
29680,1,4,50,2018,4,13,Online,170.85,0
29681,2,3,16,2017,8,13,Offline,50.4,1
29682,0,3,36,2017,10,13,Offline,91.0,1
29683,0,1,27,2018,5,4,Offline,85.0,1
29684,1,3,322,2018,5,19,Offline,80.0,0
29685,0,2,42,2018,4,20,Offline,94.5,1
29686,2,2,167,2018,7,8,Online,105.83,0
29687,2,4,69,2018,6,12,Offline,120.0,0
29688,0,1,17,2018,3,4,Online,108.0,1
29689,0,1,25,2017,12,12,Corporate,81.0,1
29690,2,2,19,2018,12,31,Online,119.0,1
29691,0,2,188,2018,6,15,Offline,130.0,0
29692,2,2,129,2018,5,13,Offline,80.75,1
29693,0,1,3,2018,7,21,Offline,85.0,1
29694,0,2,16,2018,7,1,Online,166.0,1
29695,0,1,0,2018,12,13,Corporate,67.0,1
29696,0,3,43,2017,12,31,Offline,118.0,1
29697,1,3,10,2018,11,17,Online,78.63,1
29698,0,5,236,2018,8,2,Corporate,89.0,1
29699,1,2,195,2018,8,26,Online,174.3,0
29700,0,2,74,2017,9,18,Offline,101.5,1
29701,1,5,125,2017,10,20,Online,80.75,1
29702,1,1,1,2018,10,3,Complementary,0.0,1
29703,0,2,39,2017,8,14,Offline,109.0,1
29704,0,1,5,2018,12,13,Online,96.0,1
29705,0,2,257,2017,7,1,Offline,101.5,0
29706,2,2,50,2018,3,5,Online,65.66,0
29707,1,2,48,2017,10,2,Online,73.51,1
29708,0,1,182,2018,10,12,Online,98.1,0
29709,3,6,151,2018,8,6,Online,97.75,0
29710,1,2,45,2018,11,7,Online,147.6,1
29711,0,1,2,2018,9,1,Corporate,125.0,1
29712,0,3,58,2018,1,27,Offline,80.0,1
29713,2,1,180,2018,10,1,Online,108.9,0
29714,0,2,67,2018,11,25,Offline,75.0,1
29715,0,2,71,2018,3,17,Online,69.0,1
29716,2,2,23,2017,10,4,Online,105.0,1
29717,0,1,0,2018,1,19,Online,85.0,1
29718,0,1,24,2018,4,22,Online,141.0,1
29719,0,5,44,2018,2,23,Online,74.82,1
29720,1,4,145,2018,7,4,Offline,112.0,1
29721,1,0,4,2018,12,26,Online,98.0,1
29722,0,3,213,2018,6,7,Offline,130.0,0
29723,0,1,13,2018,10,26,Offline,90.0,1
29724,0,3,66,2018,9,1,Online,132.9,1
29725,1,1,40,2018,11,26,Offline,72.0,1
29726,1,1,135,2018,7,16,Offline,102.09,0
29727,0,1,66,2018,4,8,Online,118.8,1
29728,0,2,263,2018,10,21,Offline,110.0,0
29729,2,0,61,2017,10,4,Offline,91.0,1
29730,2,1,92,2018,11,12,Online,79.2,0
29731,0,3,28,2018,5,17,Online,213.63,0
29732,0,3,335,2018,10,13,Online,0.0,0
29733,0,1,8,2018,11,5,Offline,130.0,1
29734,2,3,13,2017,9,4,Offline,45.0,1
29735,2,3,14,2017,9,4,Online,78.54,1
29736,1,2,17,2017,10,5,Offline,75.0,1
29737,1,2,25,2017,12,4,Online,69.0,1
29738,2,4,26,2018,5,11,Online,124.7,0
29739,0,2,4,2017,9,1,Online,96.0,1
29740,1,2,116,2017,9,18,Online,96.05,0
29741,0,4,178,2018,8,3,Online,99.45,1
29742,2,3,68,2018,10,30,Online,79.56,1
29743,1,4,4,2018,12,28,Online,125.0,1
29744,0,2,63,2017,9,4,Offline,116.0,1
29745,1,1,175,2018,7,23,Online,85.5,1
29746,2,5,136,2018,6,28,Online,106.25,1
29747,1,2,31,2018,9,16,Offline,75.0,0
29748,1,3,33,2018,4,14,Online,126.0,1
29749,0,1,1,2018,9,29,Online,106.2,1
29750,0,2,31,2018,5,17,Online,125.1,0
29751,2,2,25,2018,4,17,Online,125.5,1
29752,0,3,15,2017,9,8,Offline,84.0,1
29753,2,2,11,2018,4,24,Online,203.5,0
29754,1,1,301,2018,7,30,Offline,90.0,1
29755,2,0,2,2018,12,18,Online,96.0,1
29756,1,2,68,2018,10,10,Online,132.3,1
29757,1,1,22,2018,9,26,Online,139.0,1
29758,1,2,87,2018,10,31,Online,69.53,1
29759,0,1,5,2018,12,7,Online,94.0,1
29760,1,2,199,2018,11,4,Offline,68.0,1
29761,2,2,12,2017,12,19,Offline,58.0,1
29762,1,2,94,2017,12,4,Online,72.25,1
29763,0,3,36,2017,10,13,Offline,112.0,1
29764,2,2,56,2018,9,4,Online,117.45,1
29765,0,2,6,2017,12,10,Online,0.0,1
29766,2,2,147,2018,5,27,Online,118.15,1
29767,1,3,26,2018,4,11,Online,144.5,1
29768,0,1,1,2018,3,2,Corporate,65.0,1
29769,0,3,88,2018,6,15,Online,134.1,1
29770,0,3,32,2018,4,13,Online,108.3,0
29771,0,2,58,2018,9,27,Online,115.04,1
29772,0,2,273,2017,7,17,Offline,87.0,1
29773,1,1,180,2018,5,2,Offline,100.0,1
29774,2,5,15,2018,12,8,Online,76.5,1
29775,0,2,245,2018,10,28,Online,96.3,0
29776,0,4,137,2018,8,24,Online,130.95,0
29777,0,1,34,2018,4,12,Offline,99.9,1
29778,2,0,36,2018,6,19,Online,145.8,0
29779,1,2,173,2018,7,25,Offline,300.0,0
29780,0,2,320,2018,8,18,Offline,90.0,1
29781,0,2,5,2017,12,9,Offline,62.0,1
29782,2,4,187,2018,8,25,Online,90.95,1
29783,1,0,26,2018,10,31,Online,110.0,1
29784,0,2,66,2018,9,2,Online,87.3,1
29785,0,2,117,2018,4,29,Online,72.67,0
29786,0,2,7,2018,4,15,Offline,215.0,1
29787,2,9,72,2017,12,23,Offline,58.91,1
29788,1,2,25,2018,10,17,Online,129.0,1
29789,1,3,223,2018,9,29,Online,92.28,1
29790,0,2,12,2018,12,8,Corporate,65.0,1
29791,1,3,322,2018,5,19,Offline,80.0,0
29792,0,1,2,2018,10,15,Online,149.0,1
29793,0,4,27,2018,12,13,Online,88.4,1
29794,0,2,5,2017,9,10,Online,124.0,0
29795,1,0,0,2018,5,9,Online,97.0,1
29796,0,2,29,2018,10,5,Online,152.0,1
29797,0,3,37,2018,10,13,Offline,105.0,1
29798,0,2,2,2018,10,4,Online,134.75,1
29799,0,1,4,2017,8,15,Online,124.0,1
29800,0,1,19,2017,10,7,Corporate,85.5,1
29801,1,0,21,2018,9,19,Online,164.0,0
29802,0,3,14,2018,2,4,Corporate,112.0,1
29803,1,1,196,2018,8,6,Online,85.5,0
29804,1,2,80,2018,3,25,Online,85.5,1
29805,1,1,131,2018,10,17,Online,132.3,0
29806,1,5,32,2018,2,22,Offline,49.67,1
29807,1,3,184,2018,10,17,Online,128.7,0
29808,1,3,99,2018,5,23,Online,132.6,0
29809,0,2,155,2018,8,16,Online,130.5,0
29810,1,3,240,2018,10,27,Online,90.95,1
29811,0,2,8,2018,5,10,Online,108.57,0
29812,0,2,1,2018,1,14,Offline,65.0,1
29813,2,3,97,2018,5,15,Offline,75.0,1
29814,2,5,118,2018,9,3,Offline,99.28,1
29815,2,3,12,2018,2,7,Online,130.0,1
29816,0,2,1,2017,9,9,Corporate,90.0,1
29817,0,1,0,2018,6,28,Online,149.0,1
29818,0,3,238,2018,10,6,Online,140.4,0
29819,2,2,104,2018,4,15,Online,76.5,0
29820,0,3,19,2017,10,6,Offline,80.0,1
29821,1,1,105,2018,6,11,Online,126.9,1
29822,1,2,24,2018,4,15,Online,118.33,1
29823,1,2,68,2018,5,13,Online,198.9,0
29824,2,4,245,2018,7,6,Offline,110.0,0
29825,1,4,141,2018,7,6,Online,107.95,1
29826,0,1,22,2017,11,17,Corporate,62.0,1
29827,0,1,0,2018,4,28,Offline,45.0,1
29828,1,5,98,2018,7,4,Online,130.5,0
29829,0,3,94,2018,4,14,Online,105.3,0
29830,1,2,19,2018,12,5,Online,104.0,1
29831,2,1,117,2017,8,1,Offline,72.5,1
29832,2,2,68,2018,4,1,Online,116.45,1
29833,1,2,19,2018,5,2,Online,120.0,1
29834,0,1,22,2017,11,17,Corporate,62.0,1
29835,0,1,0,2018,3,24,Offline,75.0,1
29836,0,1,3,2017,10,8,Corporate,65.0,0
29837,0,3,71,2018,5,10,Offline,80.0,1
29838,0,3,20,2018,10,4,Online,149.0,1
29839,0,1,0,2018,5,17,Online,95.94,1
29840,1,2,42,2018,3,18,Online,182.7,0
29841,1,5,7,2018,10,17,Online,140.0,0
29842,1,0,12,2017,10,4,Offline,72.0,1
29843,2,2,94,2018,12,23,Online,119.0,1
29844,2,1,10,2017,12,5,Online,79.39,1
29845,0,2,40,2018,10,5,Online,139.5,0
29846,0,2,165,2018,7,8,Online,94.5,0
29847,1,0,23,2018,9,5,Online,93.94,1
29848,1,0,5,2018,5,29,Online,89.0,1
29849,1,1,0,2018,10,17,Corporate,65.0,1
29850,1,2,41,2017,10,16,Online,105.9,1
29851,1,0,72,2018,6,26,Online,96.3,1
29852,1,0,286,2018,10,16,Offline,90.0,0
29853,1,0,111,2018,10,10,Offline,120.0,0
29854,0,4,79,2018,12,7,Online,88.4,1
29855,0,3,118,2018,6,2,Online,116.1,0
29856,1,0,55,2018,9,12,Online,134.1,0
29857,0,5,278,2018,12,27,Offline,84.15,1
29858,0,1,153,2018,8,19,Online,186.3,0
29859,2,0,35,2018,3,13,Online,100.1,1
29860,2,2,28,2017,9,4,Online,90.25,1
29861,0,1,36,2017,10,20,Online,96.3,1
29862,2,2,32,2018,7,3,Online,135.9,1
29863,1,3,112,2018,6,9,Online,132.6,0
29864,0,1,1,2018,7,7,Online,149.0,0
29865,1,3,82,2018,6,6,Offline,72.25,1
29866,1,4,144,2018,5,25,Online,92.55,0
29867,0,2,291,2018,8,19,Offline,115.0,0
29868,1,3,287,2018,9,29,Online,100.3,0
29869,0,3,185,2018,9,15,Online,116.1,0
29870,1,2,13,2018,1,11,Offline,82.0,1
29871,1,4,2,2018,2,10,Offline,83.8,1
29872,0,3,193,2017,10,15,Offline,65.0,0
29873,0,3,276,2018,9,22,Offline,116.33,0
29874,1,0,96,2018,6,19,Online,168.3,1
29875,0,1,207,2018,10,4,Online,108.9,0
29876,0,4,43,2018,11,1,Online,122.4,1
29877,1,0,263,2017,9,21,Offline,67.0,1
29878,0,1,0,2018,5,24,Online,141.0,1
29879,0,1,10,2018,9,30,Aviation,110.0,0
29880,1,1,268,2018,10,1,Online,95.4,0
29881,0,2,291,2018,8,19,Offline,115.0,0
29882,1,0,1,2018,8,7,Online,12.0,1
29883,1,3,17,2018,6,13,Offline,95.0,0
29884,1,3,64,2018,4,4,Online,130.05,1
29885,1,3,22,2018,9,26,Online,139.0,0
29886,1,1,61,2018,9,12,Online,125.1,0
29887,2,2,162,2018,10,14,Offline,115.0,0
29888,0,1,14,2018,7,1,Online,151.0,0
29889,0,3,97,2018,4,28,Online,108.3,1
29890,0,3,160,2017,12,30,Offline,70.0,1
29891,0,1,1,2018,5,21,Online,176.0,1
29892,2,2,163,2018,6,5,Offline,100.0,0
29893,2,1,17,2017,9,20,Corporate,65.0,1
29894,2,3,25,2018,11,18,Online,146.7,1
29895,2,1,154,2018,7,10,Online,124.8,0
29896,2,1,1,2018,4,23,Online,109.0,1
29897,0,2,15,2018,8,16,Online,231.0,0
29898,0,3,76,2018,5,12,Online,159.3,1
29899,3,9,0,2017,8,19,Online,106.84,1
29900,1,3,229,2018,7,4,Online,116.95,0
29901,1,0,8,2018,4,18,Online,101.0,1
29902,0,4,97,2017,12,29,Offline,60.5,1
29903,2,1,27,2018,9,18,Offline,85.5,1
29904,2,5,277,2018,9,5,Offline,89.14,1
29905,0,3,149,2018,7,20,Online,127.5,0
29906,0,2,136,2018,8,26,Online,90.9,1
29907,0,1,43,2017,10,13,Offline,75.0,1
29908,0,3,105,2017,11,26,Online,72.25,1
29909,1,3,28,2018,12,1,Corporate,75.0,1
29910,2,1,83,2017,8,2,Online,76.5,1
29911,2,1,8,2018,1,2,Online,91.45,1
29912,2,2,39,2017,12,27,Online,91.45,1
29913,2,2,64,2018,3,12,Online,63.75,0
29914,1,2,273,2018,5,13,Offline,95.0,0
29915,0,1,8,2018,11,5,Offline,130.0,1
29916,1,3,99,2018,12,26,Online,127.71,1
29917,2,3,48,2017,10,25,Offline,94.88,1
29918,1,3,141,2018,8,4,Online,119.0,1
29919,0,4,7,2018,2,10,Online,93.0,1
29920,1,1,33,2018,1,25,Corporate,95.0,1
29921,1,4,150,2018,1,18,Offline,71.6,1
29922,1,2,52,2018,2,26,Online,79.5,0
29923,2,1,145,2017,8,29,Offline,94.5,1
29924,0,1,1,2018,1,14,Online,66.7,1
29925,0,1,46,2018,12,29,Online,122.4,1
29926,0,2,265,2018,6,24,Offline,115.0,0
29927,0,3,88,2018,4,26,Online,90.9,0
29928,0,3,13,2017,10,6,Offline,75.0,1
29929,0,2,50,2018,10,19,Offline,98.55,1
29930,0,1,31,2018,10,4,Online,134.1,1
29931,2,5,177,2018,10,2,Online,125.1,0
29932,1,2,305,2018,11,4,Offline,89.0,0
29933,1,3,85,2018,10,6,Offline,85.0,1
29934,2,2,24,2017,12,5,Corporate,50.0,1
29935,1,2,230,2018,9,2,Online,96.3,1
29936,2,2,29,2018,5,20,Online,135.3,0
29937,1,3,81,2018,10,10,Online,119.07,0
29938,1,0,20,2018,8,29,Offline,85.0,1
29939,2,4,180,2018,8,10,Online,112.2,0
29940,0,2,35,2018,3,16,Online,116.1,0
29941,0,4,294,2018,9,21,Offline,117.0,0
29942,0,2,48,2018,11,4,Online,97.2,1
29943,0,2,0,2017,8,14,Offline,109.0,1
29944,2,1,194,2018,7,9,Online,86.63,0
29945,2,2,68,2017,10,11,Online,89.25,0
29946,0,1,105,2018,12,20,Online,93.6,0
29947,0,2,0,2018,1,6,Online,80.3,1
29948,0,1,9,2017,12,10,Corporate,65.0,1
29949,0,4,74,2017,10,7,Online,89.25,1
29950,1,1,12,2018,9,19,Online,159.0,1
29951,2,1,5,2018,7,3,Online,142.33,0
29952,0,2,111,2018,8,16,Offline,72.25,1
29953,1,1,247,2018,6,6,Offline,115.0,0
29954,2,3,56,2018,3,6,Online,62.32,1
29955,0,2,193,2018,9,23,Online,126.9,0
29956,1,2,159,2018,9,19,Offline,144.0,0
29957,2,2,47,2018,4,1,Online,103.28,1
29958,0,3,42,2018,5,17,Offline,96.3,1
29959,2,1,64,2018,9,18,Online,144.9,1
29960,1,1,78,2018,4,2,Online,87.3,1
29961,0,3,37,2018,10,13,Offline,105.0,1
29962,1,3,69,2018,9,8,Online,149.4,1
29963,0,5,140,2017,12,29,Offline,70.0,1
29964,0,2,125,2018,5,6,Online,94.5,0
29965,0,1,1,2018,2,16,Offline,45.0,1
29966,0,2,44,2018,7,1,Online,150.3,0
29967,0,3,12,2017,9,1,Offline,98.5,1
29968,0,1,15,2018,6,22,Offline,136.0,1
29969,2,1,47,2018,7,24,Online,168.3,1
29970,1,3,55,2018,9,1,Online,142.2,1
29971,2,1,62,2018,4,9,Online,118.8,1
29972,1,0,5,2018,11,14,Corporate,65.0,1
29973,1,3,285,2018,10,3,Offline,100.0,0
29974,0,3,37,2018,10,13,Offline,95.0,1
29975,2,1,61,2018,9,25,Online,152.1,0
29976,1,1,42,2017,12,28,Online,91.5,1
29977,2,1,17,2018,2,20,Online,79.0,1
29978,1,1,2,2017,12,5,Offline,62.8,1
29979,0,3,160,2017,12,30,Offline,70.0,1
29980,0,1,0,2017,10,31,Complementary,0.0,1
29981,1,3,290,2018,12,1,Online,86.7,0
29982,1,2,63,2018,4,29,Online,159.3,1
29983,0,2,144,2018,5,6,Online,114.3,0
29984,1,0,27,2018,9,19,Offline,118.15,0
29985,1,1,5,2017,10,12,Corporate,65.0,1
29986,3,5,20,2018,12,19,Online,133.11,1
29987,0,2,193,2018,6,22,Online,100.8,0
29988,1,0,258,2018,10,16,Offline,110.0,0
29989,1,2,56,2018,11,14,Offline,75.0,1
29990,0,3,25,2018,10,19,Online,133.0,0
29991,0,2,86,2017,9,24,Offline,105.0,1
29992,0,2,6,2018,1,12,Online,69.5,1
29993,2,2,91,2018,4,1,Online,52.02,1
29994,0,2,322,2018,12,9,Offline,52.0,1
29995,0,3,91,2018,5,11,Offline,75.0,1
29996,0,2,24,2018,4,21,Online,117.0,0
29997,0,2,266,2018,12,2,Offline,75.0,1
29998,1,2,3,2018,7,11,Corporate,118.15,1
29999,1,2,7,2017,10,19,Online,126.0,1
30000,0,2,102,2017,10,16,Offline,101.5,0
30001,2,3,96,2018,11,6,Corporate,79.0,1
30002,2,3,118,2018,4,30,Online,97.75,1
30003,0,3,25,2018,1,12,Offline,40.67,1
30004,0,2,2,2018,1,20,Online,81.0,1
30005,2,2,173,2018,6,19,Online,73.37,1
30006,0,2,1,2018,4,19,Offline,107.0,1
30007,0,1,4,2018,8,2,Online,121.0,1
30008,2,1,143,2018,11,12,Online,90.0,0
30009,0,3,50,2018,1,14,Offline,52.0,1
30010,0,3,55,2018,3,29,Online,123.3,1
30011,1,3,3,2017,10,19,Offline,110.0,1
30012,0,2,2,2018,9,14,Corporate,159.07,1
30013,2,6,33,2018,11,19,Online,147.9,0
30014,0,2,1,2017,9,9,Corporate,90.0,1
30015,0,3,8,2018,3,1,Offline,55.0,1
30016,0,2,2,2018,2,5,Corporate,97.0,1
30017,0,3,33,2018,8,24,Online,207.9,1
30018,0,2,100,2018,12,23,Offline,105.0,1
30019,2,4,1,2018,2,4,Online,90.0,1
30020,0,3,43,2018,3,22,Online,88.2,0
30021,1,0,6,2017,12,7,Online,105.25,1
30022,0,3,113,2018,5,31,Corporate,100.0,0
30023,1,4,146,2018,10,19,Online,132.3,0
30024,1,2,315,2018,9,30,Offline,160.0,0
30025,1,0,24,2018,3,20,Offline,70.0,1
30026,0,1,4,2018,2,25,Online,81.0,1
30027,2,1,44,2018,4,23,Offline,95.0,1
30028,1,2,12,2018,11,25,Online,108.67,0
30029,0,3,29,2017,12,31,Offline,115.0,1
30030,1,5,13,2018,4,5,Online,130.33,1
30031,0,1,0,2018,9,20,Online,110.12,1
30032,0,3,206,2018,8,2,Online,177.3,0
30033,2,3,65,2017,9,25,Online,118.14,1
30034,0,3,141,2018,8,30,Online,106.5,1
30035,0,2,169,2018,6,30,Online,96.3,0
30036,0,2,146,2018,6,29,Online,130.0,1
30037,0,2,59,2017,10,29,Offline,75.0,1
30038,1,0,54,2018,7,10,Online,156.93,1
30039,2,3,192,2017,9,25,Offline,102.0,0
30040,1,1,68,2018,6,4,Online,194.4,1
30041,1,2,22,2017,9,4,Online,76.81,1
30042,0,2,39,2017,8,14,Offline,109.0,1
30043,0,1,47,2018,6,21,Online,101.7,1
30044,0,3,52,2018,7,27,Online,135.9,0
30045,1,2,190,2018,10,28,Online,112.5,0
30046,1,2,161,2018,3,25,Offline,130.0,0
30047,0,2,164,2017,10,2,Offline,100.0,1
30048,1,2,80,2018,3,25,Online,85.5,0
30049,2,1,3,2017,12,5,Online,120.0,1
30050,1,0,35,2018,8,1,Online,144.9,1
